,SN_x,Row#,Tree#,Species_x,diam_in_1,Unnamed: 0,date,lat,lon,tree_id,diam_app,height_app,species,height_url,diam_url,parcel_id,notes,row,tree_idx,height_in_1,SN_y,Species_y,Height (ft),diam_in_2,height_in_2
211,89,16,2,Blackwalnut,11.2,0.0,2022-10-19 18:24:06.836,37.20065753910443,-80.57704936720484,C9BD8F64-2B49-434B-A116-323C964674A5,10.39637942013778,260.6575507817306,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F747CB29D-AA3F-41CA-9AF2-62BF3B95C523.png?alt=media&token=7993a186-078b-4f1c-8799-c347e74ce7c4,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FD76E9511-EDA1-4D70-A726-0232060D9261.png?alt=media&token=59699387-44a7-4aa4-8f82-c5cffab8555d,5F2EA33C-65AD-4826-BF5C-D585E410C877,R16P2,16.0,2.0,516.0,89,Blackwalnut,43.1,11.2,517.2
212,89,16,2,Blackwalnut,11.2,0.0,2022-10-21 18:04:16.432,37.20054438341148,-80.57704157203489,0507833A-C7E7-41A3-A9C2-43C9C57D5205,9.611524700179814,341.1908412542869,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F3E376BBF-1C02-481F-9302-2F29470073B6.png?alt=media&token=eba4d1be-30a3-4da1-a3d9-8cf72946a909,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FFF4D5AD9-68EF-4F64-91AF-0D6759BE65FF.png?alt=media&token=ba5fb3dc-5fff-48a0-9d77-533b40d31b90,48A3274A-5E61-4644-8C5E-0E856E87AF4F,R16;p2,16.0,2.0,516.0,89,Blackwalnut,43.1,11.2,517.2
213,89,16,2,Blackwalnut,11.2,0.0,2022-10-21 18:18:03.371,37.20088091682382,-80.57726151317411,80E46114-C452-4A7E-A11E-303493EAA708,9.327680459172708,363.5045299379844,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F9FB14178-D16D-42A6-8FBD-FC1E88B7CE95.png?alt=media&token=d2af5d3a-ee7e-4205-847d-1240213b556f,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FACFC3938-6FB3-4F7F-9190-0425D07E553E.png?alt=media&token=4432cd1a-f27c-4e3f-a69b-2e760ec13066,48A3274A-5E61-4644-8C5E-0E856E87AF4F,R16;p2,16.0,2.0,516.0,89,Blackwalnut,43.1,11.2,517.2
214,89,16,2,Blackwalnut,11.2,0.0,2022-10-26 20:51:47.528,37.20058617601084,-80.5771897340343,1052B2D4-CCE5-4673-861F-F603AFBC5C60,9.714917052449204,420.6681439257044,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F2E269C90-ED9B-4052-87C0-532564851A12.png?alt=media&token=e608cfb2-5a95-4170-9484-5029ca39728f,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FF9E6DF5A-5347-458D-BEB6-554A93B71F5E.png?alt=media&token=79152c7e-2a10-4504-976f-d69ded15041c,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R16P2,16.0,2.0,516.0,89,Blackwalnut,43.1,11.2,517.2
215,90,16,3,Blackwalnut,10.9,0.0,2022-10-19 18:23:01.800,37.20080803221279,-80.57699309381215,CA6EB7DB-56AF-4A6B-8336-0490442F82D9,9.967284643743922,296.0659763005775,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F0B4E5894-CEC0-4C33-854C-A4696122DA3F.png?alt=media&token=a737d007-7e28-401a-9091-10963afd1033,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FB2B2E1B4-C079-4DE3-AE6D-7E9660DC0E34.png?alt=media&token=89e72055-e278-42f1-bc51-9c7e62047489,5F2EA33C-65AD-4826-BF5C-D585E410C877,R16P3,16.0,3.0,591.5999999999999,90,Blackwalnut,47.7,11.0,572.4000000000001
216,90,16,3,Blackwalnut,10.9,0.0,2022-10-21 18:07:02.233,37.20147618395067,-80.5754577222588,5859802F-E949-41B1-8374-7E6575FA1724,10.4418455615757,439.6298551183986,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F3E9EC3F4-CD81-4182-B20A-2C0B1DA533E3.png?alt=media&token=71997e07-3f79-4934-ae4d-bf0857372c55,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F6BFB8B04-8A9C-4456-96E7-AA6F3B70BC6E.png?alt=media&token=bf1a51d0-0792-4a16-b8bc-5ebd0eec847a,48A3274A-5E61-4644-8C5E-0E856E87AF4F,R16;p3,16.0,3.0,591.5999999999999,90,Blackwalnut,47.7,11.0,572.4000000000001
217,90,16,3,Blackwalnut,10.9,0.0,2022-10-21 18:19:48.418,37.20142942100616,-80.57602020670113,ECF7536A-941F-4D96-B1A6-28860BCB5906,12.55606807123019,401.078584625965,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F56302EE8-E16D-4743-BB35-85DF9E9F02C8.png?alt=media&token=3ec5eb15-1f43-4c0b-a4aa-dc1c51d92697,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F3C33CB9C-559A-4E69-932F-F73EBEFE60AE.png?alt=media&token=ff761769-92e0-4348-b349-3078bcb26073,48A3274A-5E61-4644-8C5E-0E856E87AF4F,R16;p3,16.0,3.0,591.5999999999999,90,Blackwalnut,47.7,11.0,572.4000000000001
218,90,16,3,Blackwalnut,10.9,0.0,2022-10-26 20:48:21.099,37.2007875005131,-80.5769940466439,32F84E6B-8EB5-4C29-887C-FC045A9FE1C7,10.2126445826583,385.2770647664709,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FE1D8E799-34AD-4FE1-AEF4-DD070FE90B18.png?alt=media&token=ac893a30-5dcf-4262-ad36-705ae0b63531,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FC7F279F1-82A8-4FE7-B08F-28CAE9DCCD3E.png?alt=media&token=c7010ba4-7748-4448-8484-faa44d91ac62,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R16P3,16.0,3.0,591.5999999999999,90,Blackwalnut,47.7,11.0,572.4000000000001
219,91,16,4,Blackwalnut,10.3,0.0,2022-10-19 18:21:03.925,37.20086712859323,-80.57690352208965,34C5BCEE-A80F-41A4-9B63-B9BFC78D9F19,10.47211369191568,255.5299180699146,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FC63BC0BD-468B-43D0-8BD7-93F75C851692.png?alt=media&token=86e0fe09-d73f-4593-8615-f605ac1ea8ad,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F98213C7B-09FB-4E66-9C11-CC6F9839042F.png?alt=media&token=2c80c411-13b4-4867-a3e7-ba8687f549ef,5F2EA33C-65AD-4826-BF5C-D585E410C877,R16P4,16.0,4.0,528.0,91,Blackwalnut,44.4,11.3,532.8
220,91,16,4,Blackwalnut,10.3,0.0,2022-10-21 18:09:08.706,37.20073779582717,-80.57690360590868,08990ED6-10C1-4450-8151-0AF572A2D6AE,8.714186159644541,305.1614198159045,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F1712394A-492D-4462-9D7D-315B8950C01B.png?alt=media&token=4961df27-cb33-4831-8dbd-1fb558af70d9,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FFF6666A3-6BBE-4F09-839C-81C8386F91B0.png?alt=media&token=49269c5b-c4f7-415c-bce7-db01e02928fa,48A3274A-5E61-4644-8C5E-0E856E87AF4F,R16;p4,16.0,4.0,528.0,91,Blackwalnut,44.4,11.3,532.8
221,91,16,4,Blackwalnut,10.3,0.0,2022-10-21 18:21:47.821,37.2011251449959,-80.57677910682632,A5052556-3989-4F78-BCF5-EACFD9E34436,10.34998752939419,354.4023093276136,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FF794FDAA-B82B-4750-844A-D92B367CAC07.png?alt=media&token=a0bc66c9-ab2b-4641-a2c1-4e2be9eebe8b,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F962D47F3-49E3-4EE6-9EE7-EB30C071EEDF.png?alt=media&token=51de5a60-a74a-4461-b687-1267c240fe3a,48A3274A-5E61-4644-8C5E-0E856E87AF4F,R16;p4,16.0,4.0,528.0,91,Blackwalnut,44.4,11.3,532.8
222,91,16,4,Blackwalnut,10.3,0.0,2022-10-26 20:45:45.980,37.20075160958169,-80.57694566148885,AD939C0F-4DB0-4768-8461-5F8547E04DF0,9.971731525706494,336.9027986301212,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FF510C071-120B-4A75-82CC-6C7205707455.png?alt=media&token=b142ae6b-e663-4750-b125-8960b52556b2,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F1EDA0755-2DC5-4FF7-844E-55E2FC89B921.png?alt=media&token=28aed101-c82d-494f-97f9-ecabbc4d6217,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R16P4,16.0,4.0,528.0,91,Blackwalnut,44.4,11.3,532.8
223,92,16,5,Blackwalnut,11.6,0.0,2022-10-19 18:18:50.329,37.20146780471654,-80.57552457958478,2693FAE1-816B-4A74-9AC0-098747F09CC2,11.12619957585973,295.6917717700868,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FB3B8B793-E419-43ED-B3AA-2648FEB817B3.png?alt=media&token=7aa36173-646b-4306-9381-33b9188d3294,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F3DB069B7-EE31-42E0-8674-98BB4FF5983E.png?alt=media&token=fcad772b-0d21-484a-a9aa-0fbd4118f922,5F2EA33C-65AD-4826-BF5C-D585E410C877,R16P5,16.0,5.0,465.59999999999997,92,Blackwalnut,42.3,11.7,507.59999999999997
224,92,16,5,Blackwalnut,11.6,0.0,2022-10-21 18:11:39.945,37.20141196811026,-80.57544851980424,466C0A9F-8F22-4F91-A860-14E0EB5A222F,11.26682077805827,347.5759911724901,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FA90C9469-C3C4-4D41-8E49-FE8469BF7518.png?alt=media&token=d28c77eb-d255-443f-9600-7b880f61d7cf,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FDBADF376-01C4-460A-B93C-F7FD794CD7D6.png?alt=media&token=77e76d74-5a7f-4772-829c-1db65de8d202,48A3274A-5E61-4644-8C5E-0E856E87AF4F,R16;p5,16.0,5.0,465.59999999999997,92,Blackwalnut,42.3,11.7,507.59999999999997
225,92,16,5,Blackwalnut,11.6,0.0,2022-10-26 20:43:17.172,37.20089759681113,-80.5768835731601,09826327-52DE-4CC4-A2EE-E056A7A2CEAD,10.36239186609824,356.7208267572358,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FD88AD929-BB85-4AC4-A90B-528F1F190D0B.png?alt=media&token=f87d9afd-8c68-4fa3-92e6-88aaf09bafc6,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FB868F637-0307-455C-894C-EF676CB7EBED.png?alt=media&token=c7d81f5c-e2a2-4957-add3-fc3185d19242,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R16P5,16.0,5.0,465.59999999999997,92,Blackwalnut,42.3,11.7,507.59999999999997
226,93,17,1,Blackwalnut,11.9,0.0,2022-10-19 18:27:20.600,37.200653375308,-80.57719310447911,8DEF493B-3A4A-407A-A11C-BF15BE1DCBAB,10.74076989504296,312.9076394509143,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FB42CAB68-8BA1-4B28-90F9-683CF4E6BD06.png?alt=media&token=4d22b484-a566-4b81-85c6-83d94127ebb7,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F04961D0A-0823-4E2C-BFF0-7B47A06FCF30.png?alt=media&token=97d93906-d5ed-44eb-ab75-48a0a3701b78,5F2EA33C-65AD-4826-BF5C-D585E410C877,R17P1,17.0,1.0,486.0,93,Blackwalnut,41.4,12.1,496.79999999999995
227,93,17,1,Blackwalnut,11.9,0.0,2022-10-26 20:53:54.313,37.20062881062081,-80.5771889130474,ED9D6D0A-F426-4CE0-BF09-3C9CE39F79A7,10.83390215250451,380.0487142848218,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FA111B1D6-65A8-4393-B4EC-52799DCBB793.png?alt=media&token=548a0598-cf29-4def-a07c-bcc814f08d88,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F7862DE16-6202-43D4-A6B3-161BBFA89D3C.png?alt=media&token=f390069a-a1b5-4b0a-b688-324b7a270ddb,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R17P1,17.0,1.0,486.0,93,Blackwalnut,41.4,12.1,496.79999999999995
228,94,17,2,Blackwalnut,12.2,0.0,2022-10-19 18:28:37.475,37.20075701614434,-80.57710190239717,930A4BE0-8119-4CD3-8A54-3892C0AB6751,11.36767582630548,387.511553726797,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FBB0D29BF-00FC-4769-903E-D577249EA873.png?alt=media&token=e29da149-e89a-4843-80cf-3bf3ad663787,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FA69D352F-FBE3-433F-BCF4-CC9EF1620602.png?alt=media&token=c36378ae-56db-48b3-b5f5-e6722e5ec0aa,5F2EA33C-65AD-4826-BF5C-D585E410C877,R17P2,17.0,2.0,511.20000000000005,94,Blackwalnut,41.6,12.2,499.20000000000005
229,94,17,2,Blackwalnut,12.2,0.0,2022-10-26 20:55:00.849,37.20066564679368,-80.5771644126488,92944162-F677-46C8-9306-E2578E66CB87,11.52823994478842,355.9065991499293,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FA9AB8899-C303-466F-8726-8F179B1648A3.png?alt=media&token=a00dbe74-4f18-45d3-971c-a63dd5e68e3c,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F248E080F-1484-4782-B390-BD786DFE8A89.png?alt=media&token=4c64eb29-8f3c-4e87-92ce-587c5f9f8e28,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R17P2,17.0,2.0,511.20000000000005,94,Blackwalnut,41.6,12.2,499.20000000000005
230,95,17,3,Blackwalnut,12.5,0.0,2022-10-19 18:29:47.647,37.20082091497963,-80.57703706816757,60D5ABB0-08B5-4FBC-AA0E-3A017EE0256F,11.62946224212646,321.2231538427158,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F8DB8D199-B9E5-4D46-AA46-56E1B0E15101.png?alt=media&token=5920aea5-dae3-417a-9cb2-c9ef35d51818,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FDB86FA3B-B095-4404-BCCE-DD9A09A5B4F0.png?alt=media&token=9205b0e5-6dde-4dbf-837f-b3e713539ef9,5F2EA33C-65AD-4826-BF5C-D585E410C877,R17P3,17.0,3.0,536.4000000000001,95,Blackwalnut,50.1,12.5,601.2
231,95,17,3,Blackwalnut,12.5,0.0,2022-10-26 20:56:09.245,37.20083414580412,-80.57698097087496,4BE720AA-E189-4B17-B305-45C293BE858F,10.95068619007201,387.4458478191706,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F1164C64E-734F-494B-B72B-3F8C550C9F5F.png?alt=media&token=5b41fcec-d3be-41c0-bede-2443221cb15b,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F1F602191-1C19-4A93-BE1D-A267263118B4.png?alt=media&token=a48a0723-f3bf-4bed-8e71-14f632888c6d,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R17P3,17.0,3.0,536.4000000000001,95,Blackwalnut,50.1,12.5,601.2
232,96,17,4,Blackwalnut,11.4,0.0,2022-10-19 18:30:53.799,37.2008535492924,-80.5769709646593,46355544-0A50-40FB-A6BA-0584523E569D,10.67499476154958,347.0904432882475,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FE2E2876E-1D43-46F0-9202-9294B7D72757.png?alt=media&token=e5f9c87e-dc22-41ce-a8ae-b8fac83c958e,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F3D951495-8BFE-43EC-BE36-495245A508F3.png?alt=media&token=a0c4aefc-55d9-40ed-a0d5-1352e5186274,5F2EA33C-65AD-4826-BF5C-D585E410C877,R17P4,17.0,4.0,499.20000000000005,96,Blackwalnut,48.8,11.5,585.5999999999999
233,96,17,4,Blackwalnut,11.4,0.0,2022-10-26 20:57:06.770,37.20084441576925,-80.57691253734775,5213DE2E-1BC1-4BEA-AD00-B925C2D3F8EF,10.58115499226127,357.5799972053588,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F837873A1-FAE2-456A-8DDE-883574D1ACD7.png?alt=media&token=5a284064-cef8-4941-a51e-015658a910e9,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FF54B1D21-D43F-448A-85E9-3241FA1E34EE.png?alt=media&token=3fc6e836-bc08-4cba-9033-0693ea5ae835,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R17P4,17.0,4.0,499.20000000000005,96,Blackwalnut,48.8,11.5,585.5999999999999
234,97,18,1,Blackwalnut,9.5,0.0,2022-10-19 18:36:38.342,37.20076981250771,-80.57725354493454,0FD64D87-17BD-4518-8171-E3692A329682,8.414251011187636,273.9496118440403,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FAD8A49DF-1557-4453-9E5B-8039DF2FB535.png?alt=media&token=56399954-8394-4461-bd01-f6e3830e7ca3,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FC916EB16-5387-46CD-80FD-75E92A21E5AB.png?alt=media&token=6434f7d5-6028-4001-bd03-f35cc0c0956a,5F2EA33C-65AD-4826-BF5C-D585E410C877,R18P1,18.0,1.0,507.59999999999997,97,Blackwalnut,41.1,9.6,493.20000000000005
235,97,18,1,Blackwalnut,9.5,0.0,2022-10-21 18:25:05.594,37.20141387345869,-80.57554610566957,61DED8C6-45D0-40D4-87DB-D943612E316F,10.83570906496423,432.3906785859837,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F1375E1D5-AC38-4F31-83C5-3412C551CDE2.png?alt=media&token=a7eea2d5-fd0a-4843-8b1c-64606081b276,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FD66FC555-7A71-4FF5-95E9-2DFFFDF1973C.png?alt=media&token=e20f13be-1ec8-4d6e-b46d-9b19c0b052d2,48A3274A-5E61-4644-8C5E-0E856E87AF4F,R18;p1,18.0,1.0,507.59999999999997,97,Blackwalnut,41.1,9.6,493.20000000000005
236,97,18,1,Blackwalnut,9.5,0.0,2022-10-26 21:01:53.238,37.20081945919427,-80.57709904112701,0B2BED92-8A4B-4E82-989E-0958A43055F0,8.989804842340664,412.7071410652221,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F1E42A2AB-8AC2-4F23-AB54-7A98104831D4.png?alt=media&token=8bf6ef29-aacf-4c97-ae8d-5a8e2ad78d85,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FCE26FB76-4096-40BC-9514-AE60D3DB911C.png?alt=media&token=df5b1e61-7011-4e67-8cb6-dccb5aec9a07,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R18P1,18.0,1.0,507.59999999999997,97,Blackwalnut,41.1,9.6,493.20000000000005
237,98,18,2,Blackwalnut,11.2,0.0,2022-10-19 18:35:16.058,37.20090089648895,-80.57720739302783,EF5AD9A5-7462-4B37-8CC2-A40F38BA31C4,10.40438146103086,286.1150230948381,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F67FE1D15-660F-44C3-9704-62C4F9ACC221.png?alt=media&token=2f4831c6-dd62-40d1-88bc-a175604e4ebb,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F7BDFEEE5-2556-4B9E-ACFE-65AC7F8E387F.png?alt=media&token=05f9ab72-4800-4ac7-968e-bc78a821eaf0,5F2EA33C-65AD-4826-BF5C-D585E410C877,R18P2,18.0,2.0,676.8,98,Blackwalnut,59.3,11.2,711.5999999999999
238,98,18,2,Blackwalnut,11.2,0.0,2022-10-21 18:26:54.349,37.2014439462888,-80.57574020837434,C823D162-5974-4DFC-B94D-25C82ED4EF45,14.52544542748158,393.8871293556033,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F5B3B64CA-A3D0-48EF-8797-976AEC4A9D2F.png?alt=media&token=eb199e7f-8d1a-483c-9dc9-fe337e516f7c,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F757A55E1-6550-4BF5-B27C-F1061D847A63.png?alt=media&token=471b8235-33c5-4264-82d9-47ae1dcfbb97,48A3274A-5E61-4644-8C5E-0E856E87AF4F,R18;p2,18.0,2.0,676.8,98,Blackwalnut,59.3,11.2,711.5999999999999
239,98,18,2,Blackwalnut,11.2,0.0,2022-10-26 21:00:22.011,37.20087752215304,-80.57702296420985,DE082847-043B-402B-B90A-2906BEB02C90,10.45861582117757,406.269276235986,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FE9F2856C-6730-4417-9BB5-7E2478F13F49.png?alt=media&token=0817ec25-2e1b-4a87-82d6-5ca06468b732,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FC1A41B15-FF54-488C-959A-9C18612129C3.png?alt=media&token=b18000ef-bb5a-439a-83b4-6d5f80f172fa,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R18P2,18.0,2.0,676.8,98,Blackwalnut,59.3,11.2,711.5999999999999
240,99,18,3,Blackwalnut,14.2,0.0,2022-10-19 18:33:03.450,37.20093952081812,-80.57712668222692,65F77C58-E938-4952-851E-C83A35E89F72,12.7364249210658,296.6447514811839,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FF93F240C-A6BE-4B2F-8E99-8F638A5860E3.png?alt=media&token=9082a639-81f8-4264-a91e-0d19f858655f,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F51CBF5B5-21C7-4739-9FAF-A823DE7FDCA6.png?alt=media&token=605c7208-3da5-4fa2-b6d3-90636286a855,5F2EA33C-65AD-4826-BF5C-D585E410C877,R18P3,18.0,3.0,676.8,99,Blackwalnut,55.5,14.2,666.0
241,99,18,3,Blackwalnut,14.2,0.0,2022-10-26 20:59:15.005,37.20091000202783,-80.5770268198853,6D9BE50B-7A2A-4C74-85C1-74B135A2EA21,13.43528820773748,444.9690420796552,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F4ABFB94B-8064-4BD7-8ED6-837985D90AF0.png?alt=media&token=b8525e94-d640-46a6-96e2-88b7a55a7dad,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FDAE874A7-046D-4C5B-B79E-3E5251D2D328.png?alt=media&token=c2ae3d15-f5cb-43ae-afe8-d314c66d51e1,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R18P3,18.0,3.0,676.8,99,Blackwalnut,55.5,14.2,666.0
242,100,18,4,Blackwalnut,12.0,0.0,2022-10-19 18:32:04.938,37.20098924147212,-80.57706799602865,9E230C1F-5D8E-4CF0-881F-DDA71BC9934A,10.9192330067552,284.5079504598783,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FAA44976F-2173-4F5E-97D8-B4A320C518B6.png?alt=media&token=6091210e-cf33-43fe-ae4f-eb6678aa33c7,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F35148C89-D2A0-4FEF-BD11-00F3A377CBF8.png?alt=media&token=70d95e53-6724-43e1-9247-08b0d22b5990,5F2EA33C-65AD-4826-BF5C-D585E410C877,R18P4,18.0,4.0,526.8,100,Blackwalnut,46.9,12.0,562.8
243,100,18,4,Blackwalnut,12.0,0.0,2022-10-26 20:58:04.089,37.20088602978475,-80.57693654678815,C218F0B0-F533-4360-B4A5-28A69F831D85,11.53446792617558,339.3603122140479,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F452B55DC-C087-4EB3-94FC-13A6258601A5.png?alt=media&token=e3440c7b-fb9e-44de-b0ee-fcb8eaeff633,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F1A9E76F7-32F2-4D40-BF12-385AB65F8116.png?alt=media&token=3e12bfed-23dd-4336-9e89-8029837dea16,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R18P4,18.0,4.0,526.8,100,Blackwalnut,46.9,12.0,562.8
244,101,19,1,Blackwalnut,14.4,0.0,2022-10-19 18:38:07.968,37.20095140862949,-80.57727081708663,F24227CC-D619-44DC-9E49-1FAC8F64FF83,13.20603912270914,290.3590052146611,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F539C4C7A-5FAF-487B-B920-71C17545AB35.png?alt=media&token=21d3a04e-fa9b-44a8-9644-9ca5d93ae434,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FB55E0F95-1432-4A73-AB15-581C10E03C4E.png?alt=media&token=5de7cca4-6714-4f98-8178-40be4890a5d7,5F2EA33C-65AD-4826-BF5C-D585E410C877,R19P1,19.0,1.0,616.8,101,Blackwalnut,53.3,14.4,639.5999999999999
245,101,19,1,Blackwalnut,14.4,0.0,2022-10-26 21:03:08.620,37.20082999133596,-80.57726987922354,DAE566AE-3313-49AA-A0B4-3F6BD8B16108,12.90142066835418,418.440638564703,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FBAE34A87-E667-4266-B6C1-3687D47002A9.png?alt=media&token=6140ecae-7613-4e68-be1f-add7d56c277a,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F9D5E1948-DFAD-4EA5-AAE9-2C0215550BA1.png?alt=media&token=1c50fd98-694e-4cf1-ae9c-5cb6d7840ffb,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R19P1,19.0,1.0,616.8,101,Blackwalnut,53.3,14.4,639.5999999999999
